hwidmatch,manufacturer,md5,model,url,chrome_version
ELDRID-FCPG,HP,8fa8728536aaac7ed3c6a2225c863502,Chromebook x360 14c-cc0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_volteer_recovery_stable-channel_mp-v9.bin.zip,114.0.5735.339
CHRONICLER-FYSO,FCCL (Fujitsu),8fa8728536aaac7ed3c6a2225c863502,"FMV Chromebook 14F, FMV Chromebook WM1/F3",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_volteer_recovery_stable-channel_mp-v9.bin.zip,114.0.5735.339
LILLIPUP-MQUZ,Lenovo,8fa8728536aaac7ed3c6a2225c863502,"IdeaPad Flex 5i Chromebook (13"", 6)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_volteer_recovery_stable-channel_mp-v9.bin.zip,114.0.5735.339
LINDAR-EDFZ,Lenovo,8fa8728536aaac7ed3c6a2225c863502,Lenovo 5i-14 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_volteer_recovery_stable-channel_mp-v9.bin.zip,114.0.5735.339
LINDAR-LCDF,Lenovo,8fa8728536aaac7ed3c6a2225c863502,Lenovo Slim 5 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_volteer_recovery_stable-channel_mp-v9.bin.zip,114.0.5735.339
WIZPIG,CTL,add42e23986026eb1abbf727da636d77,CTL J5 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
WIZPIG,CDI,add42e23986026eb1abbf727da636d77,Edugear CMT Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
WIZPIG,Haier CL,add42e23986026eb1abbf727da636d77,Haier Chromebook 11 C,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
WIZPIG,Multilaser,add42e23986026eb1abbf727da636d77,Multilaser Chromebook M11C,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
WIZPIG,PCMerge,add42e23986026eb1abbf727da636d77,PCMerge Chromebook PCM-116T-432B,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
WIZPIG,Prowise,add42e23986026eb1abbf727da636d77,Prowise Chromebook Proline,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
WIZPIG,XMA Viglen,add42e23986026eb1abbf727da636d77,Viglen Chromebook 360,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14268.94.0_wizpig_recovery_stable-channel_mp-v10.bin.zip,96.0.4664.215
JELBOZ360,Asus,3fcf14897cdb2b6302b0a913bff117ed,ASUS Chromebook Flip CM1 (CM1400),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
WOOMAX,Asus,3fcf14897cdb2b6302b0a913bff117ed,ASUS Chromebook Flip CM5,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
EZKINIL,Acer,3fcf14897cdb2b6302b0a913bff117ed,"Acer Chromebook Spin 514  (CP514-1H, CP514-1W, CP514-1WH, CP514-1HH)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
BERKNIP,HP,3fcf14897cdb2b6302b0a913bff117ed,Chromebook 14b-na0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
DIRINBOZ,HP,3fcf14897cdb2b6302b0a913bff117ed,HP Chromebook 14a-nd0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
GUMBOZ-JPUQ,HP,3fcf14897cdb2b6302b0a913bff117ed,HP Chromebook x360 14a-cb0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
VILBOZ-LKSP,Lenovo,3fcf14897cdb2b6302b0a913bff117ed,Lenovo 100e Chromebook Gen 3,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
VILBOZ14-GMOO,Lenovo,3fcf14897cdb2b6302b0a913bff117ed,Lenovo 14e Chromebook Gen 2,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
VILBOZ360-ZHKO,Lenovo,3fcf14897cdb2b6302b0a913bff117ed,Lenovo 300e Chromebook Gen 3,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
MORPHIUS,Lenovo,3fcf14897cdb2b6302b0a913bff117ed,Lenovo ThinkPad C13 Yoga Chromebook / Lenovo ThinkPad C13 Yoga Chromebook Enterprise,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
VILBOZ360-YQWT,NEC,3fcf14897cdb2b6302b0a913bff117ed,NEC Chromebook Y1 Gen3A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15437.76.0_zork_recovery_stable-channel_mp-v8.bin.zip,114.0.5735.339
ASUKA,Dell,9e3788b775f0c55f37682a6db6add00a,Dell Chromebook 13 (3380),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15393.58.0_asuka_recovery_stable-channel_mp-v2.bin.zip,113.0.5672.134
HAYATO-YLRO,Asus,8a6bd69b506424233ac7c7fc0319e0bb,ASUS Chromebook Flip CM3200FM1A,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_asurada_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
SPHERION,Acer,8a6bd69b506424233ac7c7fc0319e0bb,"Acer Chromebook 514 (CB514-2H, CB514-2HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_asurada_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
ATLAS,Google,1e0eef1a7e742fc5e52c79000c732923,Google Pixelbook Go,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_atlas_recovery_stable-channel_mp-v2.bin.zip,118.0.5993.124
PAINE,Acer,df244c64e0ea7c63f7b3c3fb4d70db95,Acer Chromebook 11 (C740),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_13904.77.0_auron-paine_recovery_stable-channel_paine-mp-v2.bin.zip,91.0.4472.147
YUNA,Acer,f87dac2434fb67ad8acc3c2c0d7cadf6,"Acer Chromebook 15 (CB5-571, C910)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_13904.77.0_auron-yuna_recovery_stable-channel_yuna-mp-v2.bin.zip,91.0.4472.147
BANJO,Acer,3af18dd8b323f65b840171f35eaa2259,Acer Chromebook 15 (CB3-531),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14092.77.0_banjo_recovery_stable-channel_mp-v2.bin.zip,93.0.4577.107
BANON,Acer,e2f994471589c42cf7000b067b3a3dcf,Acer Chromebook 15 (CB3-532),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_banon_recovery_stable-channel_mp.bin.zip,103.0.5060.132
BOB,Asus,f0a8eff213757173e76c079fcb623c61,ASUS Chromebook Flip C101PA,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15509.81.0_bob_recovery_stable-channel_mp-v2.bin.zip,116.0.5845.210
AURASH-AZKT,AOpen,c62394e561045c43f007d97bcdd3e94f,AOpen Chromebox Commercial 3,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
KULDAX-DGSC,Asus,c62394e561045c43f007d97bcdd3e94f,"ASUS Chromebox 5 (CN67), ASUS Chromebox Enterprise 5 (CN67)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
MOLI,Acer,c62394e561045c43f007d97bcdd3e94f,Acer Chromebox CXI5,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
LISBON-GURF,CTL,c62394e561045c43f007d97bcdd3e94f,CTL Chromebox CBx3 / CTL Chromebox Enterprise CBx3,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
GLADIOS-GNLB,HP,c62394e561045c43f007d97bcdd3e94f,Chromebox Enterprise G4,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
KINOX-WGMJ,Lenovo,c62394e561045c43f007d97bcdd3e94f,Lenovo ThinkCentre M60q Chromebox,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
LISBON-TVCI,Quanta CL,c62394e561045c43f007d97bcdd3e94f,Lisbon Development Product,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brask_recovery_stable-channel_mp-v9.bin.zip,118.0.5993.124
MITHRAX-HKVS,Asus,4a56bb7ca84c4db97f19dc826593af57,ASUS Chromebook CX34 Flip (CX3401) / ASUS Chromebook CX34 Flip (CX3401FBA) / ASUS Chromebook Enterprise CB34 Flip (CB3401) /  ASUS Chromebook Enterprise CX34 Flip (CX3401),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
FELWINTER-BDXJ,Asus,4a56bb7ca84c4db97f19dc826593af57,"ASUS Chromebook Flip CX5(CX5601), ASUS Chromebook Enterprise Flip CX5(CX5601)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
OSIRIS-ATFE,Acer,4a56bb7ca84c4db97f19dc826593af57,Acer Chromebook 516 GE (CBG516-1H),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
OMNIGUL-FUQB,Acer,4a56bb7ca84c4db97f19dc826593af57,"Acer Chromebook Plus 515 (CB515-2H, CB515-2HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
KANO-VJXU,Acer,4a56bb7ca84c4db97f19dc826593af57,Acer Chromebook Spin 714  -- CP714-1WN / Acer Chromebook Enterprise Spin 714 -- CP714-1WN,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
KANO,Acer,4a56bb7ca84c4db97f19dc826593af57,Acer Chromebook Spin 714  -- CP714-2WN / Acer Chromebook Enterprise Spin 714 -- CP714-2WN,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
VOLMAR-PGRU,Acer,4a56bb7ca84c4db97f19dc826593af57,Acer Chromebook Vero 514,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
ZAVALA-PSHU,Acer,4a56bb7ca84c4db97f19dc826593af57,"Acer Chromebook Vero 712 (CV872, CV872T)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
MITHRAX-ISVS,Asus,4a56bb7ca84c4db97f19dc826593af57,Asus Chromebook Vibe CX34 Flip (CX3401) / Asus Chromebook Vibe CX34 Flip (CX3401FBA),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
GIMBLE-PVHI,HP,4a56bb7ca84c4db97f19dc826593af57,Chromebook x360 14c-cd0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
CROTA360-QYFB,Dell,4a56bb7ca84c4db97f19dc826593af57,Dell Latitude 5430 2-in-1 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
CROTA-LPXP,Dell,4a56bb7ca84c4db97f19dc826593af57,Dell Latitude 5430 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
BANSHEE-UZTQ,Framework,4a56bb7ca84c4db97f19dc826593af57,Framework Laptop Chromebook Edition,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
VELL-SVGZ,HPCMIT,4a56bb7ca84c4db97f19dc826593af57,HP Dragonfly Pro Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
REDRIX-CLQY,HP,4a56bb7ca84c4db97f19dc826593af57,HP Elite Dragonfly Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
TAEKO-XLTF,Lenovo,4a56bb7ca84c4db97f19dc826593af57,"IdeaPad Flex 5i Chromebook Plus (14"", 7)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
TANIKS,Lenovo,4a56bb7ca84c4db97f19dc826593af57,IdeaPad Gaming Chromebook 16,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
TARLO,Lenovo,4a56bb7ca84c4db97f19dc826593af57,"Lenovo 5i Chromebook 16""/IdeaPad 5i Chromebook (16"", 7)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
TAEKO-YVJB,Lenovo,4a56bb7ca84c4db97f19dc826593af57,"Lenovo Flex 5i Chromebook (14"", 7)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
TAEKO-QSHQ,Lenovo,4a56bb7ca84c4db97f19dc826593af57,"Lenovo Flex 5i Chromebook 14""/IdeaPad Flex 5i Chromebook (14"", 7)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
PRIMUS-ZPIS,Lenovo,4a56bb7ca84c4db97f19dc826593af57,ThinkPad C14 Gen 1 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
ANAHERA-TYOO,HP,4a56bb7ca84c4db97f19dc826593af57,w/o Chrome Enterprise Upgrade: HP Elite c640 14 inch G3 Chromebook; with Chrome Enterprise Upgrade: HP Elite c640 14 inch G3 Chromebook Enterprise,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_brya_recovery_stable-channel_mp-v13.bin.zip,118.0.5993.124
BUDDY,Acer,413ff658ae3239a0341ab60a25961cff,Acer Chromebase 24,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_13904.77.0_buddy_recovery_stable-channel_mp-v2.bin.zip,91.0.4472.147
BUTTERFLY,HP,389d4efb142ac9f9df07399e69aa9a8f,HP Pavilion Chromebook 14,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_10323.62.0_butterfly_recovery_stable-channel_mp-v4.bin.zip,65.0.3325.184
CANDY,Dell,639a806db47201652f685d2ae12a8245,Dell Chromebook 11 (3120),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14092.77.0_candy_recovery_stable-channel_mp-v2.bin.zip,93.0.4577.107
CAROLINE,Samsung,b9d3c15fcd22688de26dd7947262dca4,Samsung Chromebook Pro,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15393.58.0_caroline_recovery_stable-channel_mp-v2.bin.zip,113.0.5672.134
CAVE,Asus,9a283638157e2a3b621ca9800dc7664b,ASUS Chromebook Flip C302,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15393.58.0_cave_recovery_stable-channel_mp-v2.bin.zip,113.0.5672.134
CELES,Samsung,dce031be38ef3a7e2aaa7b783fae5c61,Samsung Chromebook 3,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_14816.131.0_celes_recovery_stable-channel_mp-v2.bin.zip,103.0.5060.132
CHELL,HP,59a518b48f50b431a0deee3017559046,HP Chromebook 13 G1,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15393.58.0_chell_recovery_stable-channel_mp-v2.bin.zip,113.0.5672.134
TOMATO-LYVN,Acer,9f830cc431a7228bec382db3e318dd4d,"ACER Chromebook Spin 513 (CP513-2H), Acer Chromebook Enterprise Spin 513 (CP513-2H)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_cherry_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
DOJO-EJPG,HP,9f830cc431a7228bec382db3e318dd4d,Chromebook x360 13b-ca0,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_cherry_recovery_stable-channel_mp-v4.bin.zip,118.0.5993.124
CLAPPER,Lenovo,197d06df9b3e282005a8c53e50d0b6a9,Lenovo N20 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_12239.92.0_clapper_recovery_stable-channel_mp-v2.bin.zip,76.0.3809.136
BABYMEGA,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook C223,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
duplicate of rabbid,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook C403,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
RABBID,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook C423,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BABYTIGER,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook C523,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BABYMEGA,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook CX1100CNA,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
RABBID,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook CX1400CNA,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BABYTIGER,Asus,b47b0d18f7265a9a5353cfab7bd59dc0,ASUS Chromebook CX1500CNA,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
ASTRONAUT,Acer,b47b0d18f7265a9a5353cfab7bd59dc0,"Acer Chromebook 11 (C732, C732T, C732L, C732LT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
SANTA,Acer,b47b0d18f7265a9a5353cfab7bd59dc0,"Acer Chromebook 11 (CB311-8H, CB311-8HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLUE,Acer,b47b0d18f7265a9a5353cfab7bd59dc0,"Acer Chromebook 15 (CB315-1H, CB315-1HT)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
EPAULETTE,Acer,b47b0d18f7265a9a5353cfab7bd59dc0,Acer Chromebook 514,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
LAVA,Acer,b47b0d18f7265a9a5353cfab7bd59dc0,"Acer Chromebook Spin 11 (CP311-1H, CP311-1HN)",https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BRUCE,Acer,b47b0d18f7265a9a5353cfab7bd59dc0,Acer Chromebook Spin 15 (CP315),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
WHITETIP,CTL,b47b0d18f7265a9a5353cfab7bd59dc0,CTL Chromebook J41 / J41T,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP360,CTL,b47b0d18f7265a9a5353cfab7bd59dc0,CTL Chromebook NL7 / NL7T-360 / NL7TW-360,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIPLTE,CTL,b47b0d18f7265a9a5353cfab7bd59dc0,CTL Chromebook NL7 LTE,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP,CTL,b47b0d18f7265a9a5353cfab7bd59dc0,CTL chromebook NL7,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
NASHER,Dell,b47b0d18f7265a9a5353cfab7bd59dc0,Dell Chromebook 11 (5190),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
NASHER360,Dell,b47b0d18f7265a9a5353cfab7bd59dc0,Dell Chromebook 11 2-in-1 (5190),https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP,GSA,b47b0d18f7265a9a5353cfab7bd59dc0,Edxis Chromebook 11,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP360,GSA,b47b0d18f7265a9a5353cfab7bd59dc0,Edxis Chromebook X11,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP360,Lanix,b47b0d18f7265a9a5353cfab7bd59dc0,Lanix Chromebook C116,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP,Lanix,b47b0d18f7265a9a5353cfab7bd59dc0,Lanix Chromebook C116,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
ROBO,Lenovo,b47b0d18f7265a9a5353cfab7bd59dc0,Lenovo 100e Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
ROBO360,Lenovo,b47b0d18f7265a9a5353cfab7bd59dc0,Lenovo 500e Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP,Multilaser,b47b0d18f7265a9a5353cfab7bd59dc0,Multilaser Chromebook M11C-PC912,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP360,Multilaser,b47b0d18f7265a9a5353cfab7bd59dc0,Multilaser Chromebook M11HC-PC911,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
WHITETIP,PCMerge,b47b0d18f7265a9a5353cfab7bd59dc0,PCmerge Chromebook AL116,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP,Positivo,b47b0d18f7265a9a5353cfab7bd59dc0,Positivo Chromebook N2110,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
BLACKTIP360,Positivo,b47b0d18f7265a9a5353cfab7bd59dc0,Positivo Chromebook N2112,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
WHITETIP,Prowise,b47b0d18f7265a9a5353cfab7bd59dc0,Prowise Chromebook Eduline,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
WHITETIP,Sector 5,b47b0d18f7265a9a5353cfab7bd59dc0,Sector 5 E3 Chromebook,https://dl.google.com/dl/edgedl/chromeos/recovery/chromeos_15604.57.0_coral_recovery_stable-channel_mp-v21.bin.zip,118.0.5993.124
